Number Time x_pos y_pos
4096.0 8654.4 0.05 0.05
117497.0 8642.8 0.05 -0.05
157817.0 8642.7 -0.15 -0.05
117497.0 8645.3 0.05 -0.05
157817.0 8645.1 -0.15 -0.05
109305.0 8646.0 -0.05 0.15
68985.0 8646.9 0.15 0.15
117497.0 8647.2 0.05 -0.05
157817.0 8647.1 -0.15 -0.05
109305.0 8647.8 -0.05 0.15
68985.0 8649.5 0.15 0.15
109305.0 8649.6 -0.05 0.15
117497.0 8649.3 0.05 -0.05
157817.0 8649.1 -0.15 -0.05
68985.0 8651.6 0.15 0.15
109305.0 8651.4 -0.05 0.15
117497.0 8651.6 0.05 -0.05
157817.0 8651.4 -0.15 -0.05
109305.0 8653.5 -0.05 0.15
68985.0 8653.9 0.15 0.15
157817.0 8654.4 -0.15 -0.05
109305.0 8656.0 -0.05 0.15
36317.0 8643.0 -0.15 -0.05
36317.0 8645.3 -0.15 -0.05
36317.0 8647.2 -0.15 -0.05
36317.0 8649.2 -0.15 -0.05
36317.0 8651.5 -0.15 -0.05
36317.0 8655.0 -0.15 -0.05
68718.0 8640.8 -0.15 -0.15
28398.0 8640.9 0.05 -0.15
28398.0 8643.1 0.05 -0.15
68718.0 8643.1 -0.15 -0.15
20206.0 8645.0 -0.05 0.05
28398.0 8645.1 0.05 -0.15
68718.0 8645.0 -0.15 -0.15
28398.0 8647.2 0.05 -0.15
68718.0 8647.1 -0.15 -0.15
20206.0 8647.5 -0.05 0.05
20206.0 8649.3 -0.05 0.05
68718.0 8649.3 -0.15 -0.15
28398.0 8649.7 0.05 -0.15
20206.0 8651.3 -0.05 0.05
68718.0 8652.4 -0.15 -0.15
20206.0 8653.7 -0.05 0.05
52698.0 8641.0 0.05 -0.15
93018.0 8640.9 -0.15 -0.15
52698.0 8643.1 0.05 -0.15
93018.0 8643.1 -0.15 -0.15
44506.0 8644.4 -0.05 0.05
4186.0 8644.9 0.15 0.05
52698.0 8645.1 0.05 -0.15
93018.0 8645.0 -0.15 -0.15
44506.0 8646.0 -0.05 0.05
52698.0 8647.2 0.05 -0.15
93018.0 8647.1 -0.15 -0.15
4186.0 8647.6 0.15 0.05
44506.0 8647.4 -0.05 0.05
4186.0 8649.5 0.15 0.05
44506.0 8649.4 -0.05 0.05
52698.0 8649.6 0.05 -0.15
93018.0 8649.3 -0.15 -0.15
4186.0 8651.7 0.15 0.05
44506.0 8651.4 -0.05 0.05
93018.0 8652.4 -0.15 -0.15
44506.0 8653.9 -0.05 0.05
4186.0 8654.7 0.15 0.05
12198.0 8639.9 0.05 -0.15
12198.0 8641.3 0.05 -0.15
52518.0 8641.2 -0.15 -0.15
52518.0 8643.1 -0.15 -0.15
12198.0 8643.3 0.05 -0.15
4006.0 8644.9 -0.05 0.05
12198.0 8645.2 0.05 -0.15
52518.0 8645.0 -0.15 -0.15
52518.0 8647.1 -0.15 -0.15
4006.0 8647.3 -0.05 0.05
12198.0 8647.4 0.05 -0.15
4006.0 8649.2 -0.05 0.05
52518.0 8649.2 -0.15 -0.15
12198.0 8650.1 0.05 -0.15
4006.0 8651.3 -0.05 0.05
52518.0 8652.2 -0.15 -0.15
4006.0 8653.5 -0.05 0.05
125598.0 8640.9 0.05 -0.15
125598.0 8643.1 0.05 -0.15
117406.0 8644.6 -0.05 0.05
77086.0 8645.4 0.15 0.05
125598.0 8645.0 0.05 -0.15
117406.0 8646.9 -0.05 0.05
125598.0 8647.1 0.05 -0.15
77086.0 8647.6 0.15 0.05
77086.0 8649.5 0.15 0.05
117406.0 8649.2 -0.05 0.05
125598.0 8649.6 0.05 -0.15
77086.0 8651.6 0.15 0.05
117406.0 8651.3 -0.05 0.05
117406.0 8653.6 -0.05 0.05
77086.0 8654.3 0.15 0.05
3918.0 8641.0 -0.15 -0.15
3918.0 8643.1 -0.15 -0.15
3918.0 8645.0 -0.15 -0.15
3918.0 8647.2 -0.15 -0.15
3918.0 8649.4 -0.15 -0.15
36408.0 8641.0 -0.05 -0.15
36408.0 8643.1 -0.05 -0.15
28216.0 8645.4 -0.15 0.05
